2024-01-11 18:13:01,1.84,overcast clouds
2024-01-11 20:17:36,1.84,overcast clouds
2024-01-11 22:16:30,0.84,mist
2024-01-12 00:14:17,0.84,mist
2024-01-12 02:12:13,0.84,overcast clouds
2024-01-12 05:00:24,0.84,mist
2024-01-12 06:27:53,0.84,few clouds
2024-01-12 08:16:28,0.84,few clouds
2024-01-12 10:17:26,2.84,few clouds
2024-01-12 12:17:10,5.84,clear sky
2024-01-12 14:14:20,7.84,clear sky
2024-01-12 16:24:23,7.84,clear sky
2024-01-12 18:12:26,6.23,clear sky
2024-01-12 20:16:38,5.84,clear sky
2024-01-12 22:16:19,4.84,clear sky
2024-01-13 00:13:56,4.84,broken clouds
2024-01-13 02:12:11,3.84,few clouds
2024-01-13 04:59:29,2.84,clear sky
2024-01-13 06:25:56,2.84,broken clouds
2024-01-13 08:16:12,2.84,clear sky
2024-01-13 10:15:43,2.84,clear sky
2024-01-13 12:15:49,2.84,clear sky
2024-01-13 14:12:38,3.84,clear sky
2024-01-13 16:22:36,1.84,clear sky
2024-01-13 18:11:18,0.84,clear sky
2024-01-13 20:15:11,-0.16,clear sky
2024-01-13 22:15:10,-0.16,overcast clouds
2024-01-14 00:13:00,-1.16,clear sky
2024-01-14 02:11:44,-1.16,light snow
2024-01-14 05:04:37,-2.16,light snow
2024-01-14 06:29:45,-2.16,overcast clouds
2024-01-14 08:15:26,-3.16,broken clouds
2024-01-14 10:16:14,-2.16,overcast clouds
2024-01-14 12:15:23,-1.16,overcast clouds
2024-01-14 14:12:45,0.84,overcast clouds
2024-01-14 16:22:34,-0.16,overcast clouds
2024-01-14 18:11:06,-0.16,overcast clouds
2024-01-14 20:15:30,-1.16,overcast clouds
2024-01-14 22:15:04,-2.16,overcast clouds
2024-01-15 00:13:04,-2.16,light snow
2024-01-15 02:11:52,-2.16,overcast clouds
2024-01-15 05:02:26,-2.16,overcast clouds
2024-01-15 06:29:57,-2.16,overcast clouds
2024-01-15 08:16:17,-4.16,clear sky
2024-01-15 10:18:03,-2.16,clear sky
2024-01-15 12:17:38,0.84,clear sky
2024-01-15 14:14:54,3.84,clear sky
2024-01-15 16:25:25,4.84,clear sky
2024-01-15 18:12:37,4.84,clear sky
2024-01-15 20:16:32,0.84,clear sky
2024-01-15 22:16:16,-0.16,clear sky
2024-01-16 00:13:40,-1.16,clear sky
2024-01-16 02:12:26,-2.16,clear sky
2024-01-16 05:00:10,-2.16,clear sky
2024-01-16 06:27:18,-3.16,clear sky
2024-01-16 08:16:06,-2.16,clear sky
2024-01-16 10:17:29,0.84,clear sky
2024-01-16 12:17:01,4.84,clear sky
2024-01-16 14:14:07,7.84,clear sky
2024-01-16 16:25:27,7.84,clear sky
2024-01-16 18:12:35,6.84,clear sky
2024-01-16 20:16:52,3.84,clear sky
2024-01-16 22:16:13,1.84,clear sky
2024-01-17 00:14:29,3.84,clear sky
2024-01-17 02:12:13,3.84,clear sky
2024-01-17 05:00:34,4.84,clear sky
2024-01-17 06:27:43,4.84,clear sky
2024-01-17 08:16:18,5.84,clear sky
2024-01-17 10:17:27,6.84,clear sky
2024-01-17 12:17:24,9.84,clear sky
2024-01-17 14:14:18,12.23,clear sky
2024-01-17 16:25:19,10.84,clear sky
2024-01-17 18:12:37,9.84,clear sky
2024-01-17 20:17:05,8.84,clear sky
2024-01-17 22:16:36,6.84,clear sky
2024-01-18 00:14:05,6.84,clear sky
2024-01-18 02:12:19,5.84,broken clouds
2024-01-18 04:59:43,4.84,few clouds
2024-01-18 06:27:21,2.84,clear sky
2024-01-18 08:15:43,0.84,broken clouds
2024-01-18 10:17:42,2.84,mist
2024-01-18 12:16:35,3.84,overcast clouds
2024-01-18 14:14:40,4.84,overcast clouds
2024-01-18 16:25:14,4.84,overcast clouds
2024-01-18 18:12:25,5.23,mist
2024-01-18 20:16:36,4.23,mist
2024-01-18 22:16:21,3.84,mist
2024-01-19 00:14:03,3.84,mist
2024-01-19 02:12:29,4.24,mist
2024-01-19 05:00:34,2.84,fog
2024-01-19 06:28:31,2.84,fog
2024-01-19 08:16:39,2.84,mist
2024-01-19 10:17:27,2.84,mist
2024-01-19 12:16:58,4.84,overcast clouds
